IMM\ieccontrol\simulation\simulation.fu;CR_0049547: Integration of a ModBus Energymeter in KePlast branch software;
IMM\ieccontrol\DelayTimeGeneral\ABDelayTime.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
managerconfig\iosystem.cfg;CR_0064511: configure correct UOS tick time on i2000 hydraulic cpus;
managerconfig\ioComparator.cfg;CR_0063912: Hardware comparator functionality for CP03x and CP05x in KePlast branch software;
IMM\ieccontrol\Pump1\pump.sv;CR_0066574: Speedpump pressure lintab uses wrong value of 250bar but all Speedpump packages use a 400bar sensor;
IMM\ieccontrol\PumpGeneral\ABPumpControl.pu;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\PumpGeneral\ABPumpOutput.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\PumpGeneral\ABSpeedPumpControl.pu;CR_0066672: Speedpump: check the pressure lintab during initialization;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\PumpGeneral\ABSpeedPumpOutput.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\PumpGeneral\ABOutSpeedPump.pu;CR_0066856: Reduce code runtime and active time;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\PumpGeneral\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Mold1\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Mold1\ABMeasureCavityPressure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Mold1\ABMeasureClampPressure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Mold1\ABMeasureMoldPressure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Mold1\ABMoldValveOutput.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\MoldHeight1\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\MoldHeight1\ABMovementAdmin.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\Ejector1\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\InjectionGeneral\ABMovementAdmin.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\InjectionGeneral\ABMoveDecompression.pu;CR_0066856: Reduce code runtime and active time;CR_0067114 --> CR_0053412: Movement times are not updated in the PDP if the device is switched off;
IMM\ieccontrol\InjectionGeneral\ABMoveInjection.pu;CR_0066856: Reduce code runtime and active time;CR_0063912: Hardware comparator functionality for CP03x and CP05x in KePlast branch software;CR_0065556: Velocity measurement unstable;
IMM\ieccontrol\InjectionGeneral\ABMovePlast.pu;CR_0066856: Reduce code runtime and active time;CR_0066310: Sampling  plast end position for PDP is not precise enough (maybe also other PDP values);
IMM\ieccontrol\InjectionGeneral\ABMoveCombinedPlast.pu;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\InjectionGeneral\ABInject.pu;CR_0063912: Hardware comparator functionality for CP03x and CP05x in KePlast branch software;CR_0065556: Velocity measurement unstable;
IMM\ieccontrol\InjectionGeneral\ABPlasticize.pu;CR_0066315: Plast active flag in KeStudio.Scope is no indicator for the actual movement state;
IMM\ieccontrol\CoolingTimeGeneral\ABCoolingTime.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\AutoPurgeGeneral\ABMovementAdmin.pu;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\NozzleGeneral\ABMovementAdmin.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\NozzleGeneral\ABMoveFwd.pu;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\EjectorGeneral\ABMovementAdmin.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\EjectorGeneral\ABMoveShake.pu;CR_0065809: Confusing alarm "ODC1 locked by Ejector1";
IMM\ieccontrol\EjectorGeneral\ABODCFunctions.pu;CR_0062740: Ejector hold mode: It should be possible to start half auto cycle even the ejector is bwd;
IMM\ieccontrol\MoldGeneral\ABMovementAdmin.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;CR_0066856: Reduce code runtime and active time;
IMM\ieccontrol\MoldGeneral\ABIntermediateConditions.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
managerconfig\Injection1Hydraulic_ImpulseOnboardVI.cfg;CR_0067795: both the DI:0 and the VI:0 which is physically the same I/O pin have assignments of different systemvariables;
IMM\ieccontrol\Injection1\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\Injection1\injection.sv;CR_0066856: Reduce code runtime and active time;CR_0063912: Hardware comparator functionality for CP03x and CP05x in KePlast branch software;
IMM\ieccontrol\Nozzle1\ABMeasure.pu;CR_0057783: order of movement relevant IEC - blocks not fixed;
IMM\ieccontrol\HeatingNozzle1\ABThermoWireControl.pu;CR_0067682: CP26x not handled in thermo compensation;
IMM\ieccontrol\AutoCalibration1\autoidentspeed.sv;CR_xxxxxxx;
IMM\ieccontrol\ExceptionInterpretation1\exceptionInterpretation.sv;CR_0063263 --> CR_0059456: Provide warning in HMI if life time of compact flash is about to exceed;CR_0064970 --> CR_0065374: Application should stop cycle and report error if CF card is not plugged anymore;
IMM\ieccontrol\ExceptionInterpretation1\FBErrorHandler.pu;CR_0063263 --> CR_0059456: Provide warning in HMI if life time of compact flash is about to exceed;CR_0066170: Adapt ExceptionInterpretation to new CAN / ECAT error messages;CR_0064970 --> CR_0065374: Application should stop cycle and report error if CF card is not plugged anymore;
IMM\ieccontrol\ExceptionInterpretation1\KAPPL_ExceptionInterpretation.pu;CR_0064970 --> CR_0065374: Application should stop cycle and report error if CF card is not plugged anymore;
IMM\ieccontrol\ExceptionInterpretation1\FCreateExceptionVersion.pu;CR_xxxxxxx;
