IMM\ieccontrol\InjectionGeneral\ABMovementAdmin.pu;CR_0056331: KePlast: Simple scope measurement on machines;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\InjectionGeneral\ABMoveDecompression.pu;CR_0050043 --> CR_0037108: KePlast.IEC: Pump velocity calibration gets stuck;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\InjectionGeneral\ABMoveInjection.pu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\InjectionGeneral\ABMovePlast.pu;CR_0051316: Valve not switched off if RPM calibration fails;
IMM\ieccontrol\InjectionGeneral\ABInject.pu;CR_0056331: KePlast: Simple scope measurement on machines;
IMM\ieccontrol\CoolingTimeGeneral\ABODCFunctions.pu;CR_0062732: KePlast: skip movements that are part of the sequence but doesn't move;
IMM\ieccontrol\NozzleGeneral\ABMovementAdmin.pu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\NozzleGeneral\ABMoveBwd.pu;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\NozzleGeneral\ABMoveFwd.pu;CR_0054251 --> CR_0052102: autocalib for min output;CR_0062732: KePlast: skip movements that are part of the sequence but doesn't move;CR_0063500: Possible loss of machine cycle time during nozzle fwd movement;
IMM\ieccontrol\HeatingGeneral\heatingtypes.tu;CR_0065295: Plastlib should support 144 heating zones;
IMM\ieccontrol\EjectorGeneral\ABMovementAdmin.pu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\EjectorGeneral\ABAdditionalEjectorSafety.pu;CR_0048777: Too low priority of TaskException, TaskException used for wrong purposes in application;
IMM\ieccontrol\EjectorGeneral\ABMoveBwd.pu;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\EjectorGeneral\ABMoveFwd.pu;CR_0054251 --> CR_0052102: autocalib for min output;CR_0056331: KePlast: Simple scope measurement on machines;
IMM\ieccontrol\MoldGeneral\ABMovementAdmin.pu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\MoldGeneral\ABMoveClose.pu;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\MoldGeneral\ABMoveOpen.pu;CR_0054251 --> CR_0052102: autocalib for min output;CR_0056331: KePlast: Simple scope measurement on machines;
IMM\ieccontrol\MoldGeneral\ABAdditionalMoldSafety.pu;CR_0048777: Too low priority of TaskException, TaskException used for wrong purposes in application;
IMM\ieccontrol\Injection1\ABMeasure.pu;CR_0065296: Measuring of system pressure doesn't set variable of system pressure in some cases.;CR_0056331: KePlast: Simple scope measurement on machines;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\Injection1\autocalib.sv;CR_0050043 --> CR_0037108: KePlast.IEC: Pump velocity calibration gets stuck;
IMM\ieccontrol\Injection1\injection.sv;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\Injection1\AutoIdent.sv;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;CR_0054251 --> CR_0052102: autocalib for min output;
IMM\ieccontrol\Nozzle1\NozzleVars1.sv;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\Nozzle1\AutoIdent.sv;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\AutoCalibration1\AutoCalibration1.fu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\AutoCalibration1\ABAutoCalibration.pu;CR_0063018: Memory always allocated with KMEM_ArrayCreate although movement or device never active;
IMM\ieccontrol\AutoCalibration1\mapping.sm;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\AutoCalibration1\ABAutoIdentRamp.pu;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;CR_0063018: Memory always allocated with KMEM_ArrayCreate although movement or device never active;
IMM\ieccontrol\AutoCalibration1\ABAutoIdentSpeed.pu;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\AutoCalibration1\autoidentspeed.sv;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;CR_xxxxxxx;
IMM\ieccontrol\AutoCalibration1\ABAutoIdentSpeedMeasure.pu;CR_0054251 --> CR_0052102: autocalib for min output;CR_0052458 --> CR_0042271: detection of max-velocity during pump-flow-calib;
IMM\ieccontrol\ExceptionInterpretation1\ODCExceptionInterpretation.sv;CR_0062614: ODC Builder error when disabling certain FUs;
IMM\ieccontrol\ExceptionInterpretation1\KAPPL_ExceptionInterpretation.pu;CR_0060280: Exception Handling of PLC;
IMM\ieccontrol\ExceptionInterpretation1\FBODCErrorHandler.pu;CR_0062614: ODC Builder error when disabling certain FUs;
IMM\ieccontrol\ExceptionInterpretation1\FCreateExceptionVersion.pu;CR_xxxxxxx;
